created_at,id,full_text,lang,user,User Location
Mon May 16 22:37:22 +0000 2022,1526330999965106177,@vegan I love meat,en,4KSlattYb,
Mon May 16 22:29:53 +0000 2022,1526329115640532992,"@vegan I’ve been a loyal fan of you and your account for years now. Unfortunately, I think it’s time to admit you have fallen off very badly. Your tweets are unbearable now, I followed for way better tweets than this. I think it is time to unfollow.",en,jammerratio,Hell
Mon May 16 22:28:57 +0000 2022,1526328879144738820,@vegan Make better food,en,jammerratio,Hell
Mon May 16 22:28:52 +0000 2022,1526328860320612352,@vegan You fell off,en,jammerratio,Hell
Mon May 16 22:28:37 +0000 2022,1526328797586509825,@vegan I lost my metamask trust wallet,en,jammerratio,Hell
Mon May 16 22:25:52 +0000 2022,1526328105580756992,@vegan I drink 8 glasses of milk and eat 3 steaks every day,en,Jimmyon16,"Philippi, WV"
Mon May 16 22:25:39 +0000 2022,1526328050438250497,@vegan Make bette tweets,en,Jimmyon16,"Philippi, WV"
Mon May 16 22:21:41 +0000 2022,1526327051443109888,@vegan I eat meat,en,Jimmyon16,"Philippi, WV"
Mon May 16 22:21:38 +0000 2022,1526327039942434816,@vegan We don’t care,en,Jimmyon16,"Philippi, WV"
Mon May 16 22:16:14 +0000 2022,1526325678416723969,"@vegan This is why I don't buy meat, milk etc. I just make it myself in my dog factory farm. So I'm not just supporting these practices, I'm doing them myself. Dog broth is so yummy, and so is dog milk 😋.",en,mudkipboy7,"Earth, Sol System"
Mon May 16 22:03:55 +0000 2022,1526322581820817411,@vegan Not eating grass,en,skinny6373,Your girlfriend house
Mon May 16 22:02:56 +0000 2022,1526322333706772483,@vegan Meat better,en,skinny6373,Your girlfriend house
Mon May 16 21:57:37 +0000 2022,1526320993676976136,@vegan Meat better,en,Jimmyon16,"Philippi, WV"
Mon May 16 21:57:34 +0000 2022,1526320981685547010,@vegan You eat grass,en,Jimmyon16,"Philippi, WV"
Mon May 16 21:57:31 +0000 2022,1526320969211592709,@vegan Ratio,en,Jimmyon16,"Philippi, WV"
Mon May 16 20:52:49 +0000 2022,1526304687271596036,"@vegan I once had a boss who said, in regards to animal testing, that she didn’t want to think about those poor animals being tortured so she pictured them getting their nails painted so she wouldn’t feel guilty buying her facial and body products that are tested on animals.",en,NPhotoGirl33,
Mon May 16 20:00:24 +0000 2022,1526291495942250502,@vegan The degree to which people are able to expand their blind spot to encompass the entire planet is unfathomable.,en,friedman_barak,
Mon May 16 10:02:37 +0000 2022,1526141058303795203,@vegan I eat meat,en,MonkeySpanker77,
Mon May 16 02:38:03 +0000 2022,1526029181624123392,@vegan Going vegan a delicious choice yum 😋,en,demetri28286032,
Sun May 15 23:50:20 +0000 2022,1525986974452129794,@vegan I eat meat,en,Jimmyon16,"Philippi, WV"
Sun May 15 20:00:08 +0000 2022,1525929042439970817,@vegan Vegan meat 🍖 😋 good choice,en,demetri28286032,
Sun May 15 08:51:29 +0000 2022,1525760767991107585,@vegan THIS^,en,ZenaMOBrien4,
Sun May 15 01:39:20 +0000 2022,1525652014595813376,@vegan @vgr Meat better,en,Jimmyon16,"Philippi, WV"
Sat May 14 21:54:13 +0000 2022,1525595362190295041,@vegan I need someone to write and do my essay paper and homework! I will pay for someone to make a me a yt YouTube banner and get back my hacked accounts on YouTube twitter instagram and Facebook!,en,Jimmyon16,"Philippi, WV"
Sat May 14 21:51:52 +0000 2022,1525594771196203010,@vegan Meat is way better,en,Jimmyon16,"Philippi, WV"
Sat May 14 21:51:48 +0000 2022,1525594754871971841,@vegan I own you and every leaf eater,en,Jimmyon16,"Philippi, WV"
Sat May 14 21:51:28 +0000 2022,1525594671967260673,@vegan Meat better,en,Jimmyon16,"Philippi, WV"
Sat May 14 21:51:26 +0000 2022,1525594661573775362,@vegan You fell off,en,Jimmyon16,"Philippi, WV"
Sat May 14 21:51:22 +0000 2022,1525594647464235012,@vegan Going vegan is kinda gay,en,Jimmyon16,"Philippi, WV"
Sat May 14 21:51:13 +0000 2022,1525594607836356610,@vegan Ratio,en,Jimmyon16,"Philippi, WV"
Sat May 14 16:35:56 +0000 2022,1525515264695181314,"@vegan “Very embarrassing,” says the account defending the Winklevii twins. Hodl on.",en,tomphilpott,North Carolina/Austin
Sat May 14 16:31:19 +0000 2022,1525514103258742787,@vegan @tomphilpott You eat leaves,en,Jimmyon16,"Philippi, WV"
Sat May 14 16:31:13 +0000 2022,1525514077736402944,@vegan @tomphilpott Meat better,en,Jimmyon16,"Philippi, WV"
Sat May 14 16:31:10 +0000 2022,1525514066105712641,@vegan @tomphilpott Ratio,en,Jimmyon16,"Philippi, WV"
Sat May 14 16:31:06 +0000 2022,1525514049953452038,@vegan @tomphilpott Don’t care,en,Jimmyon16,"Philippi, WV"
Sat May 14 16:26:18 +0000 2022,1525512838986473472,@vegan You fell off,en,Jimmyon16,"Philippi, WV"
Sat May 14 16:26:15 +0000 2022,1525512826172882945,@vegan Retio,en,Jimmyon16,"Philippi, WV"
Sat May 14 16:24:31 +0000 2022,1525512392968486915,@vegan I eat bacon raw,en,Jimmyon16,"Philippi, WV"
Sat May 14 16:23:56 +0000 2022,1525512243198234626,@vegan I eat meat,en,Jimmyon16,"Philippi, WV"
Sat May 14 07:37:49 +0000 2022,1525379843378008064,@GrafboyNBA @vegan Superior in what way? Morally?,en,selltheworld,
Sat May 14 07:36:42 +0000 2022,1525379563617980417,@vegan You must be sick to think i will click that ip grabber. Plus meat is superior to the green things,en,GrafboyNBA,
Sat May 14 07:26:35 +0000 2022,1525377017645891585,"Wow!!! A Rabbi, 2 priests , a Buddhist and a Hindu pressuring Starbucks!!!! #vegan #soymilk @VegansAreCool @findingvegan @TheVeganSociety  @Shamayim_  @veganoutreach @vegan  @veganfuture   @YourDailyVegan @JewishVegSoc @JewishVeg @jewcology https://t.co/rC2AynHdBH",en,calochortsvanda,"California, USA"
Fri May 13 19:04:58 +0000 2022,1525190382254018560,@vegan Meat is delicious,en,Zen1th98,
Fri May 13 18:49:38 +0000 2022,1525186522437144576,@vegan @Facebook You fell off,en,Knuckles_Owns,🧠Rent Free 
Fri May 13 17:10:37 +0000 2022,1525161603385139200,"Algae supplements are a great @vegan source of EPA &amp; DHA omega-3s. In fact, right now it’s the only way for vegans to get EPA &amp; DHA directly. ALA supplements (think flaxseed &amp; chia) have very little effect on the EPA &amp; DHA levels you need in your body.

#alwaysomega3s #plantbased https://t.co/e8xDrvuirR",en,AlwaysOmega3s,
Fri May 13 10:35:04 +0000 2022,1525062061943832576,@lfcbrxzyyy @vegan This isn't the hilarious response that you think it is. Many of us are vegans after watching disgusting videos of animals being tortured within the farming and livestock industry. Posting photos of meat isn't really going to upset us...,en,JK12345678915,
Fri May 13 08:17:34 +0000 2022,1525027459187544064,@ScepticalDoctor @vegan Fish are doped up with omega 3 algae supplements to make the levels as high as they are. I take algae epa and dha supplements every day,en,Katedatingcoach,"Hertfordshire, England "
Fri May 13 06:17:21 +0000 2022,1524997203550519296,"@vegan @ScepticalDoctor ALA poorly converts to DHA and algea is cellulose, humans can't digest cellulose. Furthermore algea oils contain carcinogenic aldehydes",en,nutrition_long,
Fri May 13 00:25:43 +0000 2022,1524908712212582401,@ScepticalDoctor @vegan I take one.,en,purpleveganlady,"Bellevue, WA"
Thu May 12 23:23:07 +0000 2022,1524892960575442951,"@vegan THANK U VEGAN @VEGAN! I AM AGAINST NON-HUMAN ABUSE, RAPE, CRUELTY &amp; GENOCIDE.  ALLISON CHURCHILL HAS NO IDEA ABOUT THE CRIMINAL DEVASTATION CAUSED BY THE SLAUGHTER ANIMAL DAIRY INDUSTRY!  MASS PROGRAMMING &amp; MENTAL DISABILITY ALLOW THE BILLIONAIRES TO CONTINUE MASS MURDER!",en,EricWeisman2,
Thu May 12 22:28:31 +0000 2022,1524879221675331585,@vegan Hehe you’ve gone all radical,en,vgr,Trantor
Thu May 12 20:57:17 +0000 2022,1524856261732343808,@LornaMa03249374 @vegan No thanks. I want a large meat lovers pizza,en,Lily_I_Guesss,Londor
Thu May 12 18:18:07 +0000 2022,1524816204728254466,"Evening All
You want some home made @vegan pizza.
#govegan https://t.co/95KyWdzcS5",en,LornaMa03249374,Plague Island
Thu May 12 16:48:46 +0000 2022,1524793716774518785,@vegan Would rather eat yummy meat!,en,Gokuvsvegeta7,
Thu May 12 16:48:08 +0000 2022,1524793559014162433,@vegan @Chobani Thank you for that.,en,friedman_barak,
Thu May 12 15:04:18 +0000 2022,1524767428714151936,@vegan @ScepticalDoctor I had those crab cakes last night!! So good!!,en,NanciGuestRDPhD,Toronto-Collingwood-Vancouver 
Thu May 12 14:48:30 +0000 2022,1524763451935055879,@vegan Ratiooooo,en,lfcbrxzyyy,Man Shittys UCL
Thu May 12 14:48:19 +0000 2022,1524763405827063808,@vegan U fell off + cow better,en,lfcbrxzyyy,Man Shittys UCL
Thu May 12 14:48:04 +0000 2022,1524763344707670021,@vegan U fell off,en,lfcbrxzyyy,Man Shittys UCL
Thu May 12 14:47:59 +0000 2022,1524763323086127105,@vegan Meat better,en,lfcbrxzyyy,Man Shittys UCL
Thu May 12 13:59:21 +0000 2022,1524751082412339202,@vegan Travel plans goals ✌ ☮ 🕊,en,demetri28286032,
Thu May 12 11:45:12 +0000 2022,1524717323235454976,"@vegan @ScepticalDoctor absolutely not necessary when can be made at home. this is a quick meal to go that use microwave which bad for you. and packages bad for the environment. Progressing frozen foods have no nutrient that benefits your health.

just grab the vegetables and chop them at home!",en,EricAllenOgle,United State
Thu May 12 11:15:34 +0000 2022,1524709865612103680,@Sir_Axiom @vegan @ScepticalDoctor Michael Greger is actually a prime example of needing more protein.,en,GregVidua,
Thu May 12 10:46:59 +0000 2022,1524702671755788288,@ScepticalDoctor @vegan Algae are primary producers and the only source for EPA/DHA. Fish only have it because they eat algae. If we have weak ALA conversion this might be a sign for overall health issues? Maybe consider taking some algae oil temporarily while healing our diet &amp; gut to convert more ALA?,en,hugopottisch,
Thu May 12 10:43:44 +0000 2022,1524701856768921601,"@ScepticalDoctor @vegan We feed more omega 3 to fish than to humans. Like we feed more food to 🐖 than 🧍
https://t.co/dj7z9jFsqO https://t.co/gqNgaluQEE",en,hugopottisch,
Thu May 12 10:35:52 +0000 2022,1524699875308621825,@vegan Be vegan 🙂,en,deepanshut380,
Thu May 12 10:12:20 +0000 2022,1524693951638294529,@vegan fuck you I hate you by the deep of my heart,en,gavoille_nathan,
Thu May 12 09:56:07 +0000 2022,1524689870198874113,@Magpies_Nest @TheVeganSociety @vegan @peta @PETAUK Well my spidey sense was triggered by the whole informed consent bit (I'm a HCP &amp; it didn't sit right with my understanding). So I wondered whether the animal studies set off the same concerns in vegans. Perhaps this is a way to get the vegan population to start asking questions?,en,BrydenBradley,
Thu May 12 09:31:42 +0000 2022,1524683727779078144,"@BrydenBradley @TheVeganSociety @vegan @peta @PETAUK I wonder how many people know that in the flu there is an ingredient that includes egg

Also vegans and indeed everyone should research Senomyx HEK 23- an artificial flavour enhancer that is produced from human foetus'

https://t.co/syxr4rlG4G",en,Magpies_Nest,Lincoln
Thu May 12 09:30:34 +0000 2022,1524683441744187392,@vegan @ScepticalDoctor You don't need that much protein to begin with. I've said this before. And it has been said by WFPB who have already studied and put it to the test. Michael Greger is a prime example of saying this.,en,Sir_Axiom,Oregon
Thu May 12 09:23:48 +0000 2022,1524681739481845762,"@BrydenBradley @TheVeganSociety @vegan @peta @PETAUK You are given a two sided sheet of how to take, side effects etc.

I don't know anyone who had a clue what was being injected into them, it was just done in a second

People believed that it was a wonder drug and had faith in those supposedly in the know

2/2",en,Magpies_Nest,Lincoln
Thu May 12 09:20:35 +0000 2022,1524680927854661634,"@BrydenBradley @TheVeganSociety @vegan @peta @PETAUK Fear and coercion is all I can think it is

People were pushed into having it before they had a chance to fully research the poison jab plus the secrecy behind what is actually in the vial

Let's say you are given a prescription or even an over the counter drug.  
1/2",en,Magpies_Nest,Lincoln
Thu May 12 08:56:06 +0000 2022,1524674767336448002,@vegan Wow looks utterly delicious; definitely gonna to make some this sunny afternoon.,en,deviantvegan,
Thu May 12 08:28:34 +0000 2022,1524667840543924224,@vegan @ScepticalDoctor Mind citing some research that shows pollution is taken up by fish and affects our health when consumed?,en,Fuffyyyyyyy,
Thu May 12 07:28:36 +0000 2022,1524652749924802560,@vegan @ScepticalDoctor Chia is not giving you DHA.,en,GregVidua,
Thu May 12 07:07:57 +0000 2022,1524647550355218434,"@Magpies_Nest Thanks for replying. How interesting. It suddenly occured to me, why aren't more vegans up in arms about all the (mainly) rodent studies. Why aren't they picketing the VX clinics and pharma co's against the animal testing. @TheVeganSociety @vegan
@peta @PETAUK any thoughts?",en,BrydenBradley,
Thu May 12 06:41:04 +0000 2022,1524640787253932032,@vegan What are your thoughts on algal oil supplements?,en,ScepticalDoctor,United Kingdom 
Thu May 12 05:15:20 +0000 2022,1524619209594097664,@vegan I love meat,en,OlafNeverTakesL,"New Orleans, LA"
Thu May 12 04:49:23 +0000 2022,1524612678861434883,@vegan Meat better bozo,en,MarshallxAbel,Black + 🐐
Thu May 12 04:00:23 +0000 2022,1524600346756235266,"Our pea protein powder supplies a unique array of essential and non essential amino acids, the building blocks of bodily tissue and muscles. 

Shop here: https://t.co/5iP1MxydR8 #protein @Vegan @BestOfVegan https://t.co/l4sGeGyODm",en,naturesroot,London
Thu May 12 01:52:25 +0000 2022,1524568146585309184,@vegan Thank you for sharing!🌞,en,Jazzyvegetarian,New York
Thu May 12 01:51:20 +0000 2022,1524567872915361793,@vegan Good point! 🥗,en,Jazzyvegetarian,New York
Thu May 12 00:30:33 +0000 2022,1524547544495271936,"@vegan @IshaDatar wait, you mean vegans are prone to disagreement????",en,MicheleRSimon,"Los Angeles, California"
Wed May 11 23:50:42 +0000 2022,1524537514584854531,@vegan We don't want vegetables,en,Gokuvsvegeta7,
Wed May 11 23:50:32 +0000 2022,1524537470297284608,@vegan Meat is better,en,Gokuvsvegeta7,
Wed May 11 23:16:18 +0000 2022,1524528857419849728,"@vegan Los Pollos Hermanos has great chicken, stop with the vegan shit and come on over!",en,WustavoFring,Los Pollos Hermanos
Wed May 11 23:15:54 +0000 2022,1524528755737341957,@vegan SCREW VEGANS I EAT MEAT!!!,en,WustavoFring,Los Pollos Hermanos
Wed May 11 22:14:21 +0000 2022,1524513265082060802,@vegan Oh they are most definitely not.,en,ChefSuziGerber,"Boston, MA"
Wed May 11 21:21:27 +0000 2022,1524499955246850048,@vegan not as good as meat,en,Lily_I_Guesss,Londor
Wed May 11 18:46:05 +0000 2022,1524460853646573569,"Towards a plant based diet . Women are the key drivers in promoting a plant based diet in Africa . Helping women transform ordinary meals to super vegan meals .
For the live of all .
@TheVeganSociety 
@VeganInternati1 
@CoVavuk 
@vegan 
@veganafricafund 
@ https://t.co/sC7rkIcevG",en,tikobane,Zimbabwe
Wed May 11 16:03:18 +0000 2022,1524419888546205696,@Pro_Def_Veg @vegan Another reason to not eat fake meat. #EatRealFood #WFPB #vegan,en,DOLifeMed,"Pennsylvania, USA"
Wed May 11 16:02:12 +0000 2022,1524419612082909184,"You don't always need only fresh fruits to make delicious food!

Here at Natures Root, we have a wide range of dried fruits available and the food possibilities are endless. 

Shop here: https://t.co/cFqZUZ70EQ @Vegan @BestOfVegan #Healthy #HealthyEating https://t.co/j0qiRiheam",en,naturesroot,London
Wed May 11 15:42:14 +0000 2022,1524414585884794883,@vegan Yb better,en,lfcbrxzyyy,Man Shittys UCL
Wed May 11 15:41:10 +0000 2022,1524414319089307649,@vegan Ratio,en,lfcbrxzyyy,Man Shittys UCL
Wed May 11 15:41:03 +0000 2022,1524414290740011008,@vegan Didn’t ask + u fell off,en,lfcbrxzyyy,Man Shittys UCL
